frame,ID,X,Y,Class,Color,Position,dx,dy
119,115,453,171,Player,red,Attack,2,6
120,115,456,178,Player,red,Attack,3,7
121,115,455,173,Player,red,Attack,-1,-5
122,115,454,168,Player,red,Attack,-1,-5
123,115,458,177,Player,red,Attack,4,9
124,115,462,186,Player,red,Attack,4,9
125,115,458,173,Player,red,Attack,-4,-13
126,115,454,160,Player,red,Attack,-4,-13
127,115,456,164,Player,red,Attack,2,4
128,115,459,169,Player,red,Attack,3,5
129,115,459,169,Player,red,Attack,0,0
130,115,460,170,Player,red,Attack,1,1
131,115,462,174,Player,red,Attack,2,4
132,115,464,179,Player,red,Attack,2,5
133,115,464,181,Player,red,Attack,0,2
134,115,465,183,Player,red,Attack,1,2
135,115,466,183,Player,red,Attack,1,0
136,115,468,183,Player,red,Attack,2,0
137,115,468,184,Player,red,Attack,0,1
138,115,468,185,Player,red,Attack,0,1
139,115,456,169,Player,red,Attack,-12,-16
140,115,445,154,Player,red,Attack,-11,-15
141,115,445,161,Player,red,Attack,0,7
142,115,446,169,Player,red,Attack,1,8
143,115,427,194,Player,red,Attack,-19,25
144,115,408,219,Player,red,Attack,-19,25
145,115,409,215,Player,red,Attack,1,-4
146,115,410,212,Player,red,Attack,1,-3
147,115,411,218,Player,white,Defense,1,6
148,115,412,224,Player,white,Defense,1,6
149,115,410,226,Player,white,Defense,-2,2
150,115,408,228,Player,white,Defense,-2,2
151,115,407,229,Player,white,Defense,-1,1
152,115,406,231,Player,white,Defense,-1,2
153,115,405,226,Player,white,Defense,-1,-5
154,115,404,222,Player,white,Defense,-1,-4
155,115,402,219,Player,white,Defense,-2,-3
156,115,401,217,Player,white,Defense,-1,-2
157,115,392,205,Player,white,Defense,-9,-12
158,115,384,194,Player,white,Defense,-8,-11
159,115,384,194,Player,white,Defense,0,0
160,115,384,194,Player,white,Defense,0,0
163,115,395,230,Player,white,Defense,11,36
164,115,394,229,Player,white,Defense,-1,-1
165,115,396,247,Player,white,Defense,2,18
166,115,399,265,Player,white,Defense,3,18
167,115,396,268,Player,white,Defense,-3,3
168,115,393,272,Player,white,Defense,-3,4
169,115,391,282,Player,white,Defense,-2,10
170,115,390,292,Player,white,Defense,-1,10
171,115,384,285,Player,white,Defense,-6,-7
172,115,378,278,Player,white,Defense,-6,-7
173,115,373,277,Player,red,Attack,-5,-1
174,115,368,276,Player,red,Attack,-5,-1
175,115,362,276,Player,red,Attack,-6,0
176,115,357,277,Player,red,Attack,-5,1
177,115,361,280,Player,white,Defense,4,3
178,115,366,283,Player,white,Defense,5,3
179,115,353,260,Player,white,Defense,-13,-23
180,115,341,237,Player,white,Defense,-12,-23
181,115,336,246,Player,red,Attack,-5,9
182,115,332,256,Player,red,Attack,-4,10
183,115,322,248,Player,red,Attack,-10,-8
184,115,312,240,Player,red,Attack,-10,-8
185,115,308,229,Player,red,Attack,-4,-11
186,115,304,219,Player,red,Attack,-4,-10
187,115,312,231,Player,red,Attack,8,12
188,115,320,244,Player,red,Attack,8,13
189,115,333,217,Player,red,Attack,13,-27
190,115,347,191,Player,red,Attack,14,-26
191,115,364,191,Player,green,Not a player,17,0
192,115,381,192,Player,green,Not a player,17,1
193,115,373,167,Player,red,Attack,-8,-25
194,115,366,142,Player,red,Attack,-7,-25
195,115,361,127,Player,white,Defense,-5,-15
196,115,357,112,Player,white,Defense,-4,-15
197,115,355,119,Player,red,Attack,-2,7
198,115,354,127,Player,red,Attack,-1,8
199,115,359,166,Player,red,Attack,5,39
200,115,365,205,Player,red,Attack,6,39
201,115,367,209,Player,red,Attack,2,4
202,115,369,214,Player,red,Attack,2,5
203,115,370,209,Player,red,Attack,1,-5
204,115,372,204,Player,red,Attack,2,-5
205,115,382,189,Player,red,Attack,10,-15
206,115,392,175,Player,red,Attack,10,-14
35,121,166,137,Player,white,Defense,0,0
36,121,167,124,Player,white,Defense,1,-13
35,122,246,258,Player,white,Defense,0,0
36,122,265,285,Player,white,Defense,19,27
37,122,268,257,Player,white,Defense,3,-28
38,122,272,230,Player,white,Defense,4,-27
39,122,289,258,Player,white,Defense,17,28
40,122,307,287,Player,white,Defense,18,29
41,122,307,273,Player,white,Defense,0,-14
42,122,307,260,Player,white,Defense,0,-13
43,122,297,229,Player,white,Defense,-10,-31
44,122,288,198,Player,white,Defense,-9,-31
45,122,292,207,Player,white,Defense,4,9
46,122,296,217,Player,white,Defense,4,10
47,122,282,154,Player,white,Defense,-14,-63
48,122,269,92,Player,white,Defense,-13,-62
49,122,265,88,Player,white,Defense,-4,-4
50,122,261,85,Player,white,Defense,-4,-3
51,122,269,113,Player,white,Defense,8,28
52,122,277,141,Player,white,Defense,8,28
53,122,276,131,Player,white,Defense,-1,-10
54,122,276,122,Player,white,Defense,0,-9
55,122,284,136,Player,white,Defense,8,14
56,122,293,151,Player,white,Defense,9,15
57,122,295,153,Player,white,Defense,2,2
58,122,297,155,Player,white,Defense,2,2
59,122,290,135,Player,white,Defense,-7,-20
60,122,283,116,Player,white,Defense,-7,-19
61,122,283,116,Player,white,Defense,0,0
62,122,283,116,Player,white,Defense,0,0
73,122,285,154,Player,white,Defense,2,38
74,122,295,157,Player,white,Defense,10,3
75,122,290,139,Player,white,Defense,-5,-18
